review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
4147,1,"A lovely reading device but I really expected it to last a bit longer than this.  I just received this paperwhite kindle April 18, 2018 and here it is August 14 four months later and I already have two pinpoint light holes in the screen.  At first I thought it was a fragment of glitter or something on the screen but it's actually a flaw in the lighting of the screen. The second light hole appeared a week after the first.  Since I  don't wish to go through the kind of hassle reported by other people who have had this problem (man I should have listened to them) just to receive a refurbished replacement for my almost new kindle with the same if not a worse condition I'll just keep using this one as long as possible.  So far the light holes are annoying but not totally read destroying, at least not until more develop.  The paperwhite is not a new gizmo, they should have worked out this kind of flaw in the design by now.  I guess it just goes to show that e-readers are now disposable and easily replaced. I still have a few old style kindle keyboards that I use as well as two Fires, and they work fine. The point is that I keep multiple reading devices on hand because I can't do without my reading fix, and I do not expect them to not malfunction on occasion.  However an occasional lockup and reboot is a normal malfunction, while a screen that only lasts 4 months is a design flaw.<br /><br />8/15/18 update - I have raised the rating from two to three stars for prompt customer service, as they called and emailed me the very next day after I posted my review.<br /><br />Since I know my review was read, I will take this opportunity to express a dear wish. I do wish they would bring back the old kindle keyboard even without the keyboard buttons.  Maybe as a special limited edition for a vintage replica? A lot of us would gladly pay the voyager price or more for our old combined e-reader that had actual turn page buttons on both sides rather than the screen so you could seamlessly read onehanded even switching hands without losing the thread of the story and also had the old text to speech so you could seamlessly listen to whatever odd story or document you were reading when a task requires both hands. Reading is often not a sit down exercise but a desperately needed escape squeezed into a work break when you are juggling a coffee cup and opening doors to get to a break location that will take half your break to get there and back to the work station. Witness the walking phone users everywhere you go, it takes two hands to read on phones but the old onehanded kindle keyboard had them beat.<br /><br />If that is impossible or just too expensive to implement, couldn't the current touch screens have a few options for onehanded accessibility? It is very difficult to read touch screens without using both hands unless sitting down, and when the right hand is out of commission it is distracting having to reach across the page on a touch screen to turn it with the left hand. Perhaps that could be addressed in settings, with a simplified reading option that would turn off some of the fancier touch functions such as highlighting, definitions, etc to instead allow a touch at the middle edge on either side of the screen to turn the page and a touch on lower edge of either side of the screen to turn the page back? That would make one handed reading a real possibility with the current touch screens. We baby boomers are aging and arthritis will cause many of us dexterity issues as it stiffens our hands.<br /><br />8/20/18 second update - still in the fourth month (plus 2 days) of owning this new kindle paperwhite and I now have five pinpoint light holes. Annoying, rather like reading a paperback with smudgy print. You can still read the story but every little while the eye catches on the flaw and breaks the thread of the story. Research of Amazon's forum shows people occasionally reporting this flaw as a pixel size hole in the light screen since 2013. Too bad, otherwise this is a nice gizmo. I guess next time I'll try the basic Kindle without back lighting.<br /><br />10/2/18 third update - annoying pinpoint light holes and all, I still love my Kindles, from my aging Kindle Keyboards through my Fires and my pixelated Paperwhite. As an aging reading addict who used to dread the hopefully far off day when I would find myself in an assisted living home where I'd already read everything on the premises, they can have my Kindle when they pry it out of my cold dead hands. Given the hours a day I spend reading they'll probably have to, I'll probably go out mid-story.<br /><br />1/20/2019 fourth update. Now the collections feature frequently refuses to recognize books added by sideloading, which is the only way to load books purchased from publishers who are now out of business (such as Elora's Cave and All Romance Ebooks) or downloaded from Gutenberg onto a new device. This severely reduces the usefulness of the device, and feels disturbingly close to a move towards censoring any non-Amazon archive publications from our devices.<br />This is not a problem specific to Paperwhite as reading the Kindle forum shows many other experienced owners of various types of Kindles are having similar problems with collections whether sideloading by cable or wifi or simply downloading from their Amazon archive.<br />Imagine your school library with no card catalog or dewey decimal system, just the books shoved willy-nilly on the shelves all mixed together with no attempt to sort fiction from nonfiction or separate comedy from horror or adult from children's books. Then turn a bunch of the books inward so the spines showing the title and author are concealed with only the edges of the pages showing so you can't tell what the book might be. That's what it feels like when the collections either don't work or only show some of the books that are downloaded on the device and in the collection. This is a severe step backwards. Fix it. Fix it now.  Something this basic should never be allowed to fail.",2,2018-08-14,,True,,pinpoint light holes - design flaw in the screen. Also collections trouble.,,
4148,1,Love it. Only wish there was a setting to show the current time while reading.,4,2018-08-14,,True,,Love it!,,
4149,1,Love it,5,2018-08-14,,True,,Five Stars,,
4150,1,"i am still comparing this Kindle to my much older model and it is vastly different. I like some features such as the lighted screen, ease of changing the font, touch screen and ability to find chapters in a book. The screen is very sensitive and going back a page is not as easy as the old one. The area on the screen that is specific to going back is small and I have ended up going the wrong direction very easily.",4,2018-08-14,,True,,Learning a new Kindle,,
4151,1,"I absolutely love my new Kindle paper white E reader, this is my third kindle and the best so far, it's so easy to read and a lot easier on the eyes.<br />The only button you touch is the on/off button, to turn pages just swipe the page with your finger and if you need to go to your home page just tap the top of the page and there you are with everything at your finger tips!",5,2018-06-20,,True,,Printed directions would make life so much easier to use the Kindle paper white E reader!,,
4152,1,"I've been using my new Kindle Paperwhite for a month now. It seems to work pretty much the same as my old Paperwhite. I get periodic flashes, like when turning a page when I'm reading, just like the old one did (the reason I thought I needed a new one).  The only thing I wish was like the old one is the clock. It only comes in the 24 hour, and I prefer 12 hour time. When I download a book from the library I sometimes have to search for the book, because all my book files got loaded on the new Kindle when I was setting it up.",4,2018-06-20,,True,,Still a good reader,,
4153,1,it is what I expected,5,2018-06-20,,True,,Five Stars,,
4154,1,I love my Kindle. I had an old one that did not have a back light so this is much more portable and easier to read.,5,2018-06-20,,True,,I love my Kindle,,
4155,1,The best. I love the size,5,2018-06-20,,True,,Five Stars,,
4156,1,My husband loves his new paper white kindle. The fact he can read without the light on is what he likes best!,4,2018-06-20,,True,,The fact he can read without the light on is what he likes best!,,
4157,1,What a pleasant way to read anytime.,5,2018-06-20,,True,,Five Stars,,
4158,1,Great e-reader. Can now carry all my books in the palm of my hand,5,2018-06-19,,True,,It is very light,,
4159,1,I like the nightlight the most. The excessive sensitivity of the screen is what I like the least. It is easy to accidentally go ahead several pages when you bump the device surface.,4,2018-06-19,,True,,I like the nightlight the most,,
4160,1,"So impressed with this E-reader. As someone with English as the second language, the features of this E-reader including the dictionary helps me a lot in expanding my language skills. This is an excellent product considering the price tag. And since you can find any book you want in seconds, there is no excuse for not reading a new book lol",5,2018-06-19,,True,,Back to reading! Awesome product.,,
4161,1,"Easy to set up, so nice to be able to read with/ or without natural light, compact and easy to transport. Love it!!!!",5,2018-09-22,,True,,Light and Compact Kindle,,
4162,1,Second  Like very much and would recommend to any reader,5,2018-09-22,,True,,Easy and ready to use,,
4163,1,Love my kindle paper white; so much easier to read day or night!,5,2018-09-22,,True,,Paper White kndle,,
4164,1,Worked as Expected.,5,2018-09-22,,,,Five Stars,,
4165,1,"I am restricting this review to a particular annoyance associated with this otherwise 4/5 star device. Firmware is as of July, 2018, so current as of this writing.<br /><br />I enjoy reading and have found the excellent ink technology incorporated in the PW Kindle to be a godsend for my eyes. This was in large part the reason I purchased it.<br /><br />Originally I was focused on reading novels to relax but over time took an interest in educational materials, e.g., foreign language study, and other areas which require consistent use of the Kindle's search function. It was at this point I really noticed its major weakness with respect to searching for phrases. I will break it into a few parts:<br /><br />1. The search/index function ignores many common words. For example, words such as [and, for, the, of, to, he, she, they, that, as] and I'm sure many others that I have yet to come across. These words can be important to refining phrases<br /><br />2. The search function gives no option for an exact/restrictive search so querying ""run"" will give results that include ""running"", ""gerund"", ""trundle"", etc.<br /><br />3. The results page does not rank results but returns them in order of occurrence (page) so, going by the above, if one seeks ""run"" but ""trundle"", ""gerund"" and ""running"" occur before it, those will be the first hits.<br /><br />In the context of reading novels, I rarely encounter any challenges given the limited way I use search. However, in self-study scenarios the three points above can conspire to make searches in large volumes difficult.<br /><br />As an example let's continue with ""run"" and assume someone is studying a foreign language book. S/he wishes to look up the infinitive: ""To run"". What will be returned will be a listing which ignores ""To"" (so the exact phrase will not be searched for) and show all occurrences of ""gerund"", ""running"", etc. In the case of a large volume ""To run"" may not show up until one goes through pages of results.<br /><br />Things get a bit better in the case of a phrase containing multiple indexed words; however, even here, limitations 2 and 3 apply. Further, the results ranking will also include occurrences where multiple indexed words are contained in the same paragraph, it does not restrict to same phrase.<br /><br />I realize that many will consider this an edge case and that is good, as the PW Kindle is a wonderful device for the majority of readers. If you intend to use it as more of a researching tool I would proceed more cautiously.<br /><br />As a final note I will add that the iOS (can't speak to Android) version has a vastly superior search function. If research is what you wish to do and you already own an iPad I would suggest using the free app for its superiority in this regard.<br /><br />Given the excellent display technology which we pay for with a Kindle I remain disappointed in Amazon for not updating their firmware to address an issue which may force some to turn away from the very benefit which justified the original purchase.",3,2018-09-22,,True,,Inferior phrase search may frustrate some readers,,
